Māsūleh,,ماسوله,Iran,Gīlān,Fūman,,Tehran
Kord Mah̨alleh,,كردمحله,Iran,Gīlān,Fūman,,Tehran
Shaft,,شفت,Iran,Gīlān,Shaft,,Tehran
Jūbaneh,,جوبنه,Iran,Gīlān,Rasht,,Tehran
Konosestān,,كنسستان,Iran,Gīlān,Rasht,,Tehran
Mālaf Jān,,مالفجان,Iran,Gīlān,Siāhkal,,Tehran
Shalmān,,شلمان,Iran,Gīlān,Langrūd,,Tehran
Chāfjīr,,چافجير,Iran,Gīlān,Rūdsar,,Tehran
Ah̨madābād,,احمداباد,Iran,Gīlān,Rūdsar,,Tehran
Īmer Moh̨ammad,,ايمرمحمد,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Kākā,,كاكا,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Qūrījān,,قوريجان,Iran,Azarbayejān-e Sharqi,Malekān,,Tehran
Āqmanār,,اق منار,Iran,Azarbayejān-e Sharqi,Malekān,,Tehran
Gesht,,گشت,Iran,Gīlān,Fūman,,Tehran
Behdān,,بهدان,Iran,Gīlān,Rasht,,Tehran
Bonakdeh,,بنكده,Iran,Gīlān,Rasht,,Tehran
Līālemān,,ليالمان,Iran,Gīlān,Lāhījān,,Tehran
Āhandān,,اهندان,Iran,Gīlān,Lāhījān,,Tehran
Leylā Kūh,,ليلاكوه,Iran,Gīlān,Langrūd,,Tehran
Daryāsar,,درياسر,Iran,Gīlān,Langrūd,,Tehran
Daryā Kenār,,درياكنار,Iran,Gīlān,Langrūd,,Tehran
Shahrak-e Beheshtī,,شهرك بهشتي,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Tātār Bāyjeq,,تاتاربايجق,Iran,Golestān,Āzādshahr,,Tehran
Qareh Cheshmeh,,قره چشمه,Iran,Golestān,Mīnūdasht,,Tehran
Moh̨ammad Zamān Khān,,محمدزمانخان,Iran,Golestān,Mīnūdasht,,Tehran
Kalāt,,كلات,Iran,Khorāsān Shamālī,Esfarāyen,,Tehran
Cherīkābād,,چريك اباد,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Mobārakābād,,مبارك اباد,Iran,Azarbayejān-e Sharqi,Malekān,,Tehran
Chokūsar,,چكوسر,Iran,Gīlān,Shaft,,Tehran
Sangar,,سنگر,Iran,Gīlān,Rasht,,Tehran
Nashrūd Kol,,نشرودكل,Iran,Gīlān,Rasht,,Tehran
Kūh Boneh,,كوه بنه,Iran,Gīlān,Lāhījān,,Tehran
Dīvshal,,ديوشل,Iran,Gīlān,Langrūd,,Tehran
Langerūd,"Langarud, Langrood, Langrud",لنگرود,Iran,Gīlān,Langrūd,,Tehran
Kelīdbar,,كليدبر,Iran,Gīlān,Langrūd,,Tehran
Gelsefīd,,گلسفيد,Iran,Gīlān,Langrūd,,Tehran
Qūch Morād,,قوچ مراد,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Pas Poshteh,,پس پشته,Iran,Golestān,Mīnūdasht,,Tehran
Rez̨vān,,رضوان,Iran,Semnān,Shahrūd,,Tehran
Zeydeh-ye Bālā,,زيده بالا,Iran,Gīlān,Fūman,,Tehran
Kolarm,,كلرم,Iran,Gīlān,Fūman,,Tehran
Khesmakh,,خسمخ,Iran,Gīlān,Fūman,,Tehran
Lākān,,لاكان,Iran,Gīlān,Rasht,,Tehran
Koleshtājān,,كلشتاجان,Iran,Gīlān,Lāhījān,,Tehran
Sūstān,,سوستان,Iran,Gīlān,Lāhījān,,Tehran
Ţālesh Mah̨alleh,,طالش محله,Iran,Gīlān,Langrūd,,Tehran
Fatīdeh,,فتيده,Iran,Gīlān,Langrūd,,Tehran
Tīrgān,,تيرگان,Iran,Khorāsān-e Razavī,Dargaz,,Tehran
Kasyān,,كسيان,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Shād Khāl,,شادخال,Iran,Gīlān,Shaft,,Tehran
Rūdbordeh,,رودبرده,Iran,Gīlān,Rasht,,Tehran
Sorvandān,,سروندان,Iran,Gīlān,Rasht,,Tehran
Sareshkeh,,سرشكه,Iran,Gīlān,Lāhījān,,Tehran
Lāhījān,,لاهيجان,Iran,Gīlān,Lāhījān,,Tehran
Līyālestān,,ليالستان,Iran,Gīlān,Lāhījān,,Tehran
Dīzbon,,ديزبن,Iran,Gīlān,Lāhījān,,Tehran
Ertaq H̨ājjī,,ارتق حاجي,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
H̨ājjī Balkhān,,حاجي بلخان,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Qalamī,,قلمي,Iran,Golestān,Mīnūdasht,,Tehran
Lowrzīnī,,لورزيني,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Ţavaq,,طوق,Iran,Azarbayejān-e Sharqi,Miyāneh,,Tehran
Bāghbānān,,باغبانان,Iran,Gīlān,Fūman,,Tehran
Gūshlavandān,,گوشلوندان,Iran,Gīlān,Fūman,,Tehran
Chīrān,,چيران,Iran,Gīlān,Fūman,,Tehran
H̨ājjīābād,,حاجي اباد,Iran,Gīlān,Lāhījān,,Tehran
Khālū Bāgh,,خالوباغ,Iran,Gīlān,Lāhījān,,Tehran
Sādāt Mah̨alleh,,سادات محله,Iran,Gīlān,Langrūd,,Tehran
Kalū Kand,,كلوكند,Iran,Golestān,Mīnūdasht,,Tehran
Zeydānlū,,زيدانلو,Iran,Khorāsān-e Razavī,Qūchān,,Tehran
Zangalānlū,,زنگلانلو,Iran,Khorāsān-e Razavī,Dargaz,,Tehran
Khoshk Now Dehān-e Bālā,,خشك نودهان بالا,Iran,Gīlān,Fūman,,Tehran
Rūd Pīsh,,رودپيش,Iran,Gīlān,Fūman,,Tehran
Falakdeh,,فلكده,Iran,Gīlān,Rasht,,Tehran
Vīshkā Nanak,,ويشكاننك,Iran,Gīlān,Rasht,,Tehran
Sadeh,Sedeh,سده,Iran,Gīlān,Rasht,,Tehran
Amīr Hendeh,,اميرهنده,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Bāz Keyā Gūrāb,,بازكياگوراب,Iran,Gīlān,Lāhījān,,Tehran
Tūstān,,توستان,Iran,Gīlān,Lāhījān,,Tehran
Sāzmān-e Enqelāb,,سازمان انقلاب,Iran,Golestān,Āq Qalā,,Tehran
Bībī Shīrvān,,بي بي شيروان,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Sārī Bakhsh,,ساري بخش,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
H̨ālī Ākhvond,,حالي اخوند,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Kūchek Olūm,,كوچك الوم,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Sārlī-ye 'Olyā,,سارلي عليا,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Alqajar,,القجر,Iran,Golestān,Mīnūdasht,,Tehran
Mīnūdasht,,مينودشت,Iran,Golestān,Mīnūdasht,,Tehran
Qolī Tappeh,,قلي تپه,Iran,Golestān,Mīnūdasht,,Tehran
Korang,,كرنگ,Iran,Semnān,Shahrūd,,Tehran
Bāghcheh,,باغچه,Iran,Semnān,Shahrūd,,Tehran
Māyvān,,مايوان,Iran,Khorāsān Shamālī,Fārūj,,Tehran
Khomārtāsh,,خمارتاش,Iran,Khorāsān-e Razavī,Qūchān,,Tehran
Fūman,"Faman, Fowman, Fuman",فومن,Iran,Gīlān,Fūman,,Tehran
H̨ashkovā,,حشكوا,Iran,Gīlān,Rasht,,Tehran
Tajen Gūkah,,تجن گوكه,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Shādeh Sar,,شاددهسر,Iran,Gīlān,Lāhījān,,Tehran
Nakhjīr Kolāyeh,,نخجيركلايه,Iran,Gīlān,Lāhījān,,Tehran
Chamkhāleh,,چمخاله,Iran,Gīlān,Langrūd,,Tehran
Amīnābād,,امين اباد,Iran,Golestān,Āq Qalā,,Tehran
Pashmak Panādeh,,پشمك پناده,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Qowyonlī,,قوينلي,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
H̨asan Khān,,حسن خان,Iran,Golestān,Mīnūdasht,,Tehran
Fārūj,,فاروج,Iran,Khorāsān Shamālī,Fārūj,,Tehran
Berāsb,,براسب,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Gerdevān,,گردوان,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Gol Tappeh,,گل تپه,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Send-e Bālā,,سندبالا,Iran,Gīlān,Fūman,,Tehran
Ţāleshān,,طالشان,Iran,Gīlān,Rasht,,Tehran
Katīk-e Lāhījān,,كتيك لاهيجان,Iran,Gīlān,Rasht,,Tehran
Kadū Sarā,,كدوسرا,Iran,Gīlān,Rasht,,Tehran
Kīsom,,كيسم,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Neyākū,,نياكو,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Qalandarābād-e Bālā,,قلندرابادبالا,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Gazkūh,,گزكوه,Iran,Khorāsān Shamālī,Fārūj,,Tehran
Gerdīk,,گرديك,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Kāyer,,كاير,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Khalīlvand,,خليلوند,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Gīlavān,,گيلوان,Iran,Zanjān,Tārom,,Tehran
Kūrkā,,كوركا,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Komā Mardakh,,كمامردخ,Iran,Gīlān,Fūman,,Tehran
Mozhdeh,,مژده,Iran,Gīlān,Rasht,,Tehran
Navīdeh,,نويده,Iran,Gīlān,Rasht,,Tehran
Rashtābād,,رشت اباد,Iran,Gīlān,Rasht,,Tehran
Rūdbeneh,,رودبنه,Iran,Gīlān,Lāhījān,,Tehran
Qazā Qolī,,قزاقلي,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Gadamābād,,گدم اباد,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Gonbad-e Kāvūs,"Gonbad-e Kavus, Gonbad-e Qabus, Gonbad-i Kāvūs, Gonbād-e Qawūs, Gunbad-i-Qawus, Gunbād-i Qabus",گنبدكاووس,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Mollā Taqī,,ملاتقي,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Bāzgīr,,بازگير,Iran,Golestān,Mīnūdasht,,Tehran
Parsah Sū,,پرسه سو,Iran,Golestān,Mīnūdasht,,Tehran
Seh Gonbad,,سه گنبد,Iran,Khorāsān Shamālī,Fārūj,,Tehran
Āqkand,,اقكند,Iran,Azarbayejān-e Sharqi,Miyāneh,,Tehran
Barandaq,,برندق,Iran,Ardabīl,Kha-lkhāl,,Tehran
Seh Sār,,سه سار,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Poshtīr,,پشتير,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Nofūt,,نفوت,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Gīgāsar,,گيگاسر,Iran,Gīlān,Fūman,,Tehran
Gūrāb-e Līshāvandān,,گوراب ليشاوندان,Iran,Gīlān,Shaft,,Tehran
Polkū,,پلكو,Iran,Gīlān,Rasht,,Tehran
Chūlāb,,چولاب,Iran,Gīlān,Rasht,,Tehran
Bārkū Sarā,,باركوسرا,Iran,Gīlān,Lāhījān,,Tehran
Dīkcheh,,ديكچه,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
H̨ājjī Taqī,,حاجي تقي,Iran,Khorāsān Shamālī,Fārūj,,Tehran
H̨alaj,,حلج,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Marjaqal,,مرجقل,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Kalāshem-e Bālā,,كلاشم بالا,Iran,Gīlān,Shaft,,Tehran
Mollā Sarā,,ملاسرا,Iran,Gīlān,Shaft,,Tehran
Ateshgāh,,اتشگاه,Iran,Gīlān,Rasht,,Tehran
Pāch Kenār,,پاچكنار,Iran,Gīlān,Rasht,,Tehran
Rūdbārakī,,رودباركي,Iran,Gīlān,Rasht,,Tehran
Ebrāhīm Sarā,,ابراهيم سرا,Iran,Gīlān,Rasht,,Tehran
Āstāneh-ye Ashrafiyeh,"Astaneh, Astanehashrafiyeh",استانه اشرفيه,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Sarājār,,سراجار,Iran,Gīlān,Lāhījān,,Tehran
Āq Qāyeh,,اق قايه,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Polī H̨ājjī,,پلي حاجي,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Gālīkash,,گاليكش,Iran,Golestān,Mīnūdasht,,Tehran
Qāch Kānlū,,قاچكانلو,Iran,Khorāsān-e Razavī,Qūchān,,Tehran
Hāshemābād,,هاشم اباد,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Barāzān,,برازان,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Tāzeh Kand-e Khūsheh Mehr,,تازه كندخوشه مهر,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Yengīkand-e Khūsheh Mehr,,ينگي كندخوشه مهر,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Bolūkābād,,بلوك اباد,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Şowma'eh Sarā,"Som'eh Sara, Som'ehsara, Soumeehsara, Sowmaeh Sara",صومعه سرا,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Dowgūr,,دوگور,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Lecheh Gūrāb,,لچه گوراب,Iran,Gīlān,Rasht,,Tehran
Khonā Chāh,,خناچاه,Iran,Gīlān,Rasht,,Tehran
Gūrābsar,,گورابسر,Iran,Gīlān,Rasht,,Tehran
Ja'farābād,,جعفراباد,Iran,Gīlān,Rasht,,Tehran
Balasboneh,,بلسبنه,Iran,Gīlān,Rasht,,Tehran
Kūcheşfahān,,كوچصفهان,Iran,Gīlān,Rasht,,Tehran
Estakhr-e Bījār,,استخربيجار,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Chūr Kūchān,,چوركوچان,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Dākhel,,داخل,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Pahmadān,,پهمدان,Iran,Gīlān,Lāhījān,,Tehran
Beyn Kalāyeh,,بين كلايه,Iran,Gīlān,Lāhījān,,Tehran
Tūtlī-ye Kūchek,,توتلي كوچك,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Īmer-e Moh̨ammad Qolī Ākhūnd,,ايمرمحمدقلي اخوند,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Pāsang-e Bālā,,پاسنگ بالا,Iran,Golestān,Mīnūdasht,,Tehran
Dasht-e Shād,,دشت شاد,Iran,Semnān,Shahrūd,,Tehran
Tītkānlū,,تيتكانلو,Iran,Khorāsān Shamālī,Fārūj,,Tehran
Khūsheh Mehr,,خوشه مهر,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Nesāz,,نساز,Iran,Ardabīl,Kha-lkhāl,,Tehran
Lādmakh,,لادمخ,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Pīr Kolā Chāh,,پيركلاچاه,Iran,Gīlān,Rasht,,Tehran
Jīr Sarā,,جيرسرا,Iran,Gīlān,Rasht,,Tehran
Karbāsdeh,,كرباسده,Iran,Gīlān,Rasht,,Tehran
Gīlvā Dashtān,,گيلوادشتان,Iran,Gīlān,Rasht,,Tehran
Parkā Posht-e Mehdīkhānī,,پركا پشت مهديخاني,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Bālā Rūdposht,,بالارودپشت,Iran,Gīlān,Lāhījān,,Tehran
Kūrandeh,,كورنده,Iran,Gīlān,Lāhījān,,Tehran
Āqābād,,اق اباد,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Mīrzā Pānak,,ميرزاپانك,Iran,Golestān,Mīnūdasht,,Tehran
Rakhteyān,,رختيان,Iran,Khorāsān Shamālī,Bojnūrd,,Tehran
Dartūm,,درتوم,Iran,Khorāsān Shamālī,Bojnūrd,,Tehran
Yengīkand-e Khāneh-ye Barq,,ينگي كندخانه برق,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
'Alī Khvājeh,,علي خواجه,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Qeshlāq-e Khāneh-ye Barq,,قشلاق خانه برق,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Mahvīzān,,مهويزان,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Posht Mesār,,پشتمسار,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Bījār Kenār,,بيجاركنار,Iran,Gīlān,Rasht,,Tehran
Rāsteh Kenār,,راسته كنار,Iran,Gīlān,Rasht,,Tehran
Kazh Deh,,كژده,Iran,Gīlān,Rasht,,Tehran
Resht,,رشت,Iran,Gīlān,Rasht,,Tehran
Pīsheh Var,,پيشه ور,Iran,Gīlān,Rasht,,Tehran
Mīshāmandān,,ميشامندان,Iran,Gīlān,Rasht,,Tehran
Māshak-e Tehrānchī,,ماشك تهرانچي,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Kārsīdān,,كارسيدان,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Bāylar,,بايلر,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Kamālābād,,كمال اباد,Iran,Golestān,Mīnūdasht,,Tehran
Chahār Bīd,,چهاربيد,Iran,Khorāsān Shamālī,Jājarm,,Tehran
Gerīvān,,گريوان,Iran,Khorāsān Shamālī,Bojnūrd,,Tehran
Qareh Chopoq,,قره چپق,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Bāshmāq,,باشماق,Iran,Azarbayejān-e Sharqi,Miyāneh,,Tehran
Sīāh Estalkh,,سياه اسطلخ,Iran,Gīlān,Rasht,,Tehran
Fakhab,,فخب,Iran,Gīlān,Rasht,,Tehran
Shams-e Bījār,,شمس بيجار,Iran,Gīlān,Rasht,,Tehran
Kenār Sar,,كنارسر,Iran,Gīlān,Rasht,,Tehran
Dargāh,,درگاه,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Chalqāī,Chelqa'i,چلقايي,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Dīzaj-e Parvāneh,,ديزج پروانه,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Narjābād,,نرج اباد,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Kahjūq,,كهجوق,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Kharājū,,خراجو,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Tanīān,,تنيان,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Nadāmān,,ندامان,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Kasmā,,كسما,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Yanqāq,,ينقاق,Iran,Golestān,Mīnūdasht,,Tehran
Tarājīq,,تراجيق,Iran,Golestān,Mīnūdasht,,Tehran
Zavārom,,زوارم,Iran,Khorāsān Shamālī,Shīrvān,,Tehran
Bonāb,"Benāb, Bunab",بناب,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Varjovī,,ورجوي,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Dāsh Ātān,,داش اتان,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Moghānjīq,Moghanjeq,مغانجيق,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Mīāneh,"Garmarud, Garmrud, Mianeh, Miyāneh, Myaneh",ميانه,Iran,Azarbayejān-e Sharqi,Miyāneh,,Tehran
Pīshkhān,,پيشخان,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Mātak,,ماتك,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Līfshāgerd,,ليفشاگرد,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Sasemas,,سسمس,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Pīleh Dārbon,,پيله داربن,Iran,Gīlān,Rasht,,Tehran
Khesht-e Masjed,,خشت مسجد,Iran,Gīlān,Rasht,,Tehran
'Arab Sorang,,عرب سرنگ,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Sārjeh Kor,,سارجه كر,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Qareh Shūr,,قره شور,Iran,Golestān,Kalāleh,,Tehran
'Arab Būrān,,عرب بوران,Iran,Golestān,Mīnūdasht,,Tehran
Chaqarbesh Qārdāsh,,چقربش قارداش,Iran,Golestān,Mīnūdasht,,Tehran
Dārābād,,داراباد,Iran,Golestān,Mīnūdasht,,Tehran
Nergī,,نرگي,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Sheykh Mah̨alleh,,شيخ محله,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Kafteh Rūd,,كفته رود,Iran,Gīlān,Rasht,,Tehran
Ākhūnd Qeshlāq,,اخوندقشلاق,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Lerd,,لرد,Iran,Ardabīl,Kha-lkhāl,,Tehran
Valad,,ولد,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Nowkhāleh-ye Ja'farī,,نوخاله جعفري,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Mangūdeh,,منگوده,Iran,Gīlān,Rasht,,Tehran
Dāfchāh,,دافچاه,Iran,Gīlān,Rasht,,Tehran
Shīrāyeh,,شيرايه,Iran,Gīlān,Rasht,,Tehran
Bāynāl,,باينال,Iran,Golestān,Kalāleh,,Tehran
H̨ātem Qal'eh,,حاتم قلعه,Iran,Khorāsān-e Razavī,Dargaz,,Tehran
Zāvosht,,زاوشت,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Sheykhdarābād,,شيخدراباد,Iran,Azarbayejān-e Sharqi,Miyāneh,,Tehran
Hashatjīn,,هشتجين,Iran,Ardabīl,Kha-lkhāl,,Tehran
Mobārakābād,,مبارك اباد,Iran,Gīlān,Rasht,,Tehran
Eshkīk,,اشكيك,Iran,Gīlān,Rasht,,Tehran
Sheshkel,,ششكل,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Āq Qamīsh,,اق قميش,Iran,Golestān,Mīnūdasht,,Tehran
Mehnān,,مهنان,Iran,Khorāsān Shamālī,Bojnūrd,,Tehran
Ravesht-e Bozorg,,روشت بزرگ,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Karajābād,,كرج اباد,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Karmejavān,,كرمجوان,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Kīsh Khāleh,,كيش خاله,Iran,Gīlān,Rezvānshahr,,Tehran
Voshmeh Sarā,,وشمه سرا,Iran,Gīlān,Māsāl,,Tehran
Vardūm,,وردوم,Iran,Gīlān,Māsāl,,Tehran
Abāter,,اباتر,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Nargestān,,نرگستان,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Jīrsar-e Bāqer Khāleh,,جيرسرباقرخاله,Iran,Gīlān,Rasht,,Tehran
Khāchekīn,,خاچكين,Iran,Gīlān,Rasht,,Tehran
Tīsīyeh,,تيسيه,Iran,Gīlān,Rasht,,Tehran
Kateh Sar,,كته سر,Iran,Gīlān,Rasht,,Tehran
Lāt,,لات,Iran,Gīlān,Rasht,,Tehran
Tekehlar,,تكه لر,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Garkaz,,گركز,Iran,Golestān,Kalāleh,,Tehran
Khūjeh Lar,,خوجه لر,Iran,Golestān,Kalāleh,,Tehran
Qānjeq Shahrak,,قانجق شهرك,Iran,Golestān,Mīnūdasht,,Tehran
Rāzhān,,راژان,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Ravesht-e Kūchek,,روشت كوچك,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Dūsh,,دوش,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
H̨ājjī Kord,,حاجي كرد,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Shalīlvand,,شليلوند,Iran,Azarbayejān-e Sharqi,Marāgheh,,Tehran
Now Kāsht,,نوكاشت,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Sīāh Darvīshān,,سياه درويشان,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Hind Khāleh,,هندخاله,Iran,Gīlān,Sūme'eh Sarā,,Tehran
Marzdasht,,مرزدشت,Iran,Gīlān,Rasht,,Tehran
Khoshk-e Bījār,,خشكبيجار,Iran,Gīlān,Rasht,,Tehran
Noqreh Deh,,نقره ده,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Leskū Kelāyeh,,لسكوكلايه,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Lūkh,,لوخ,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
'Aţālar,,عطالر,Iran,Golestān,Gonbad-e-Kāvūs,,Tehran
Āydarvīsh,,ايدرويش,Iran,Golestān,Kalāleh,,Tehran
Chāpeshlū,,چاپشلو,Iran,Khorāsān-e Razavī,Dargaz,,Tehran
Āchāchī,,اچاچي,Iran,Azarbayejān-e Sharqi,Miyāneh,,Tehran
Kolowr,,كلور,Iran,Ardabīl,Kha-lkhāl,,Tehran
Māsāl,,ماسال,Iran,Gīlān,Māsāl,,Tehran
Dūleh Malāl,,دوله ملال,Iran,Gīlān,Māsāl,,Tehran
Khomām,,خمام,Iran,Gīlān,Rasht,,Tehran
Kolāchāh,,كلاچاه,Iran,Gīlān,Rasht,,Tehran
Sālak Deh,,سالكده,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Anbārsar,,انبارسر,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Dastak,,دستك,Iran,Gīlān,Āstāneh-ye-Ashrafiyeh,,Tehran
Kalāleh,,"كوسه, كلاله",Iran,Golestān,Kalāleh,,Tehran
Esfejīr,,اسفجير,Iran,Khorāsān Shamālī,Fārūj,,Tehran
Bālānj,,بالانج,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Galangadar,,گلنگدر,Iran,Azarbayejān-e Sharqi,Miyāneh,,Tehran
Kazaj,,كزج,Iran,Ardabīl,Kha-lkhāl,,Tehran
Sīāh Mard,,سياه مرد,Iran,Gīlān,Māsāl,,Tehran
Mīleh Sarā,,ميله سرا,Iran,Gīlān,Māsāl,,Tehran
Forshkī-ye Chūkām,,فرشكي چوكام,Iran,Gīlān,Rasht,,Tehran
Jīrsar-e Chūkām,,جيرسرچوكام,Iran,Gīlān,Rasht,,Tehran
Sadd-e Chamrān,,سدچمران,Iran,Golestān,Kalāleh,,Tehran
Barbar Qal'eh,,بربرقلعه,Iran,Golestān,Kalāleh,,Tehran
Tang-e Rāh,,تنگ راه,Iran,Golestān,Mīnūdasht,,Tehran
Bārān Dūz,,باراندوز,Iran,Azarbayejān-e Gharbi,Orūmiyeh,,Tehran
Ālqū,,القو,Iran,Azarbayejān-e Sharqi,Bonāb,,Tehran
Kolangestān,,كلنگستان,Iran,Gīlān,Sūme'eh Sarā,,Tehran
